timestamp,app_name,error_code,message
2025-01-01 07:18:20,Zoom,APP1322,Corrupted config
2025-01-01 07:18:30,Excel,APP1612,Extension crash
2025-01-01 07:18:40,Word,APP9433,Extension crash
2025-01-01 07:18:50,Teams,APP1334,Access denied
2025-01-01 07:19:00,Outlook,APP1364,Network timeout
2025-01-01 07:19:10,Word,APP7394,Network timeout
2025-01-01 07:19:20,VSCode,APP9001,Out of memory
2025-01-01 07:19:30,Spotify,APP6504,Extension crash
2025-01-01 07:19:40,Firefox,APP6563,DLL missing
2025-01-01 07:19:50,Teams,APP6952,Extension crash
2025-01-01 07:20:00,Spotify,APP9142,Access denied
2025-01-01 07:20:10,VSCode,APP9779,DLL missing
2025-01-01 07:20:20,Teams,APP5344,Out of memory
2025-01-01 07:20:30,Teams,APP7586,GPU failure
2025-01-01 07:20:40,Spotify,APP2506,Access denied
2025-01-01 07:20:50,VSCode,APP6518,Network timeout
2025-01-01 07:21:00,VSCode,APP9700,Extension crash
2025-01-01 07:21:10,Word,APP4436,Network timeout
2025-01-01 07:21:20,VSCode,APP5945,Corrupted config
2025-01-01 07:21:30,Teams,APP8092,Access denied
2025-01-01 07:21:40,Firefox,APP6133,DLL missing
2025-01-01 07:21:50,Word,APP7591,Network timeout
2025-01-01 07:22:00,Firefox,APP8425,Access denied
2025-01-01 07:22:10,Firefox,APP3958,Out of memory
2025-01-01 07:22:20,Firefox,APP4056,Corrupted config
2025-01-01 07:22:30,Outlook,APP4489,Access denied
2025-01-01 07:22:40,Outlook,APP5389,Access denied
2025-01-01 07:22:50,Firefox,APP8106,Corrupted config
2025-01-01 07:23:00,Chrome,APP9556,DLL missing
2025-01-01 07:23:10,Excel,APP8577,DLL missing
2025-01-01 07:23:20,Spotify,APP3465,Access denied
2025-01-01 07:23:30,Teams,APP8133,Extension crash
2025-01-01 07:23:40,Excel,APP2055,Access denied
2025-01-01 07:23:50,Spotify,APP7757,Network timeout
2025-01-01 07:24:00,Teams,APP3631,Network timeout
2025-01-01 07:24:10,Spotify,APP7649,DLL missing
2025-01-01 07:24:20,VSCode,APP3456,DLL missing
2025-01-01 07:24:30,Chrome,APP5023,GPU failure
2025-01-01 07:24:40,Teams,APP8604,Extension crash
2025-01-01 07:24:50,Firefox,APP8145,Extension crash
2025-01-01 07:25:00,Chrome,APP4309,DLL missing
2025-01-01 07:25:10,Teams,APP3235,Out of memory
2025-01-01 07:25:20,Teams,APP5551,Access denied
2025-01-01 07:25:30,Firefox,APP3883,Access denied
2025-01-01 07:25:40,Chrome,APP8960,GPU failure
2025-01-01 07:25:50,Chrome,APP1906,GPU failure
2025-01-01 07:26:00,VSCode,APP6143,Corrupted config
2025-01-01 07:26:10,Teams,APP2041,Extension crash
2025-01-01 07:26:20,Excel,APP2479,Extension crash
2025-01-01 07:26:30,Zoom,APP4867,Out of memory
2025-01-01 07:26:40,Firefox,APP2976,Corrupted config
2025-01-01 07:26:50,Firefox,APP5125,Extension crash
2025-01-01 07:27:00,VSCode,APP4900,Corrupted config
2025-01-01 07:27:10,VSCode,APP6134,Network timeout
2025-01-01 07:27:20,Word,APP4865,Extension crash
2025-01-01 07:27:30,Spotify,APP3363,Out of memory
2025-01-01 07:27:40,Zoom,APP4507,Network timeout
2025-01-01 07:27:50,Outlook,APP7690,Network timeout
2025-01-01 07:28:00,Chrome,APP9034,Corrupted config
2025-01-01 07:28:10,Excel,APP2850,Network timeout
2025-01-01 07:28:20,Firefox,APP7943,Extension crash
2025-01-01 07:28:30,Spotify,APP5550,GPU failure
2025-01-01 07:28:40,Zoom,APP6947,Extension crash
2025-01-01 07:28:50,Excel,APP6049,Out of memory
2025-01-01 07:29:00,Chrome,APP1895,Access denied
2025-01-01 07:29:10,Spotify,APP5144,Corrupted config
2025-01-01 07:29:20,Word,APP6067,Access denied
2025-01-01 07:29:30,Excel,APP2999,Corrupted config
2025-01-01 07:29:40,Spotify,APP8248,Extension crash
2025-01-01 07:29:50,Chrome,APP7438,Network timeout
2025-01-01 07:30:00,Teams,APP2478,GPU failure
2025-01-01 07:30:10,Spotify,APP5872,DLL missing
2025-01-01 07:30:20,Zoom,APP8190,Access denied
2025-01-01 07:30:30,Excel,APP7656,GPU failure
2025-01-01 07:30:40,Chrome,APP5489,GPU failure
2025-01-01 07:30:50,VSCode,APP9055,Extension crash
2025-01-01 07:31:00,Word,APP6451,Access denied
2025-01-01 07:31:10,Word,APP2644,GPU failure
2025-01-01 07:31:20,Zoom,APP5275,Corrupted config
2025-01-01 07:31:30,VSCode,APP6764,Extension crash
2025-01-01 07:31:40,Firefox,APP6353,Extension crash
2025-01-01 07:31:50,Chrome,APP1853,Access denied
2025-01-01 07:32:00,Zoom,APP8264,GPU failure
2025-01-01 07:32:10,Zoom,APP1050,Extension crash
2025-01-01 07:32:20,Spotify,APP6006,Network timeout
2025-01-01 07:32:30,VSCode,APP2815,DLL missing
2025-01-01 07:32:40,Spotify,APP9460,Access denied
2025-01-01 07:32:50,Zoom,APP7722,GPU failure
2025-01-01 07:33:00,Excel,APP8397,Extension crash
2025-01-01 07:33:10,Zoom,APP5270,DLL missing
2025-01-01 07:33:20,Excel,APP5616,DLL missing
2025-01-01 07:33:30,VSCode,APP7791,Network timeout
2025-01-01 07:33:40,Zoom,APP7447,Extension crash
2025-01-01 07:33:50,Spotify,APP1339,Out of memory
2025-01-01 07:34:00,Firefox,APP4747,Out of memory
2025-01-01 07:34:10,Outlook,APP4248,Network timeout
2025-01-01 07:34:20,Zoom,APP1815,Extension crash
2025-01-01 07:34:30,Word,APP5262,DLL missing
2025-01-01 07:34:40,VSCode,APP7028,DLL missing
2025-01-01 07:34:50,VSCode,APP1231,Access denied
2025-01-01 07:35:00,Firefox,APP8129,GPU failure
2025-01-01 07:35:10,Outlook,APP9096,Out of memory
2025-01-01 07:35:20,Spotify,APP4328,DLL missing
2025-01-01 07:35:30,Teams,APP5717,Access denied
2025-01-01 07:35:40,Outlook,APP7259,DLL missing
2025-01-01 07:35:50,Word,APP4385,Corrupted config
2025-01-01 07:36:00,Spotify,APP5636,Access denied
2025-01-01 07:36:10,Spotify,APP7853,DLL missing
2025-01-01 07:36:20,Word,APP3391,Out of memory
2025-01-01 07:36:30,Teams,APP5289,DLL missing
2025-01-01 07:36:40,Outlook,APP5068,Network timeout
2025-01-01 07:36:50,Outlook,APP2404,Out of memory
2025-01-01 07:37:00,Outlook,APP3182,GPU failure
2025-01-01 07:37:10,Excel,APP7513,Access denied
2025-01-01 07:37:20,Spotify,APP7283,Access denied
2025-01-01 07:37:30,Word,APP5198,Out of memory
2025-01-01 07:37:40,VSCode,APP1962,Out of memory
2025-01-01 07:37:50,Excel,APP4847,Extension crash
2025-01-01 07:38:00,Excel,APP1745,Out of memory
2025-01-01 07:38:10,Teams,APP9266,Corrupted config
2025-01-01 07:38:20,Word,APP5956,Extension crash
2025-01-01 07:38:30,Excel,APP3166,Corrupted config
2025-01-01 07:38:40,Chrome,APP3938,Network timeout
2025-01-01 07:38:50,Zoom,APP9253,Extension crash
2025-01-01 07:39:00,Excel,APP8669,DLL missing
2025-01-01 07:39:10,VSCode,APP6198,Access denied
2025-01-01 07:39:20,Firefox,APP8093,DLL missing
2025-01-01 07:39:30,Teams,APP2914,Network timeout
2025-01-01 07:39:40,Chrome,APP3095,Extension crash
2025-01-01 07:39:50,Teams,APP6907,Extension crash
2025-01-01 07:40:00,Teams,APP5312,Corrupted config
2025-01-01 07:40:10,Teams,APP9470,Network timeout
2025-01-01 07:40:20,Word,APP3703,Network timeout
2025-01-01 07:40:30,Outlook,APP3478,Corrupted config
2025-01-01 07:40:40,Outlook,APP1871,DLL missing
2025-01-01 07:40:50,Zoom,APP1894,DLL missing
2025-01-01 07:41:00,Zoom,APP1587,Extension crash
2025-01-01 07:41:10,Teams,APP3679,Access denied
2025-01-01 07:41:20,Outlook,APP8150,Out of memory
2025-01-01 07:41:30,Outlook,APP1668,Extension crash
2025-01-01 07:41:40,Excel,APP8949,Extension crash
2025-01-01 07:41:50,Outlook,APP2843,GPU failure
2025-01-01 07:42:00,Zoom,APP3025,Network timeout
2025-01-01 07:42:10,VSCode,APP4337,GPU failure
2025-01-01 07:42:20,Teams,APP3959,GPU failure
2025-01-01 07:42:30,Zoom,APP9335,GPU failure
2025-01-01 07:42:40,Teams,APP4479,Corrupted config
2025-01-01 07:42:50,Chrome,APP9618,GPU failure
2025-01-01 07:43:00,Zoom,APP7822,Out of memory
2025-01-01 07:43:10,Spotify,APP9161,Access denied
2025-01-01 07:43:20,VSCode,APP6384,Out of memory
2025-01-01 07:43:30,Teams,APP2998,Extension crash
2025-01-01 07:43:40,Excel,APP2737,GPU failure
2025-01-01 07:43:50,Excel,APP3519,Out of memory
2025-01-01 07:44:00,VSCode,APP8540,GPU failure
2025-01-01 07:44:10,Outlook,APP8439,Access denied
2025-01-01 07:44:20,Teams,APP1095,Network timeout
2025-01-01 07:44:30,Chrome,APP8423,Network timeout
2025-01-01 07:44:40,Zoom,APP4463,GPU failure
2025-01-01 07:44:50,Chrome,APP5635,Network timeout
2025-01-01 07:45:00,Chrome,APP2158,Corrupted config
2025-01-01 07:45:10,Word,APP2516,Extension crash
2025-01-01 07:45:20,Teams,APP3916,DLL missing
2025-01-01 07:45:30,Word,APP2461,Out of memory
2025-01-01 07:45:40,Spotify,APP3669,Extension crash
2025-01-01 07:45:50,Word,APP5668,Access denied
2025-01-01 07:46:00,Zoom,APP2975,Network timeout
2025-01-01 07:46:10,Outlook,APP8083,Access denied
2025-01-01 07:46:20,Teams,APP3151,Network timeout
2025-01-01 07:46:30,VSCode,APP7020,Corrupted config
2025-01-01 07:46:40,Spotify,APP9021,Extension crash
2025-01-01 07:46:50,Word,APP8805,Network timeout
2025-01-01 07:47:00,Word,APP2478,GPU failure
2025-01-01 07:47:10,Word,APP7033,Corrupted config
2025-01-01 07:47:20,Zoom,APP8112,Access denied
2025-01-01 07:47:30,Word,APP2522,Out of memory
2025-01-01 07:47:40,Firefox,APP6599,Extension crash
2025-01-01 07:47:50,Spotify,APP3540,Extension crash
2025-01-01 07:48:00,Firefox,APP9596,Out of memory
2025-01-01 07:48:10,Teams,APP8671,Extension crash
2025-01-01 07:48:20,VSCode,APP8825,Network timeout
2025-01-01 07:48:30,Zoom,APP3093,Access denied
2025-01-01 07:48:40,Teams,APP5073,Corrupted config
2025-01-01 07:48:50,Word,APP5841,Corrupted config
2025-01-01 07:49:00,Chrome,APP2253,Out of memory
2025-01-01 07:49:10,Firefox,APP2763,Corrupted config
2025-01-01 07:49:20,Word,APP7766,Out of memory
2025-01-01 07:49:30,Outlook,APP5151,Network timeout
2025-01-01 07:49:40,Teams,APP2339,GPU failure
2025-01-01 07:49:50,Firefox,APP1266,Out of memory
2025-01-01 07:50:00,Outlook,APP3941,GPU failure
2025-01-01 07:50:10,Zoom,APP7438,Out of memory
2025-01-01 07:50:20,VSCode,APP7819,Access denied
2025-01-01 07:50:30,Teams,APP6143,Corrupted config
2025-01-01 07:50:40,Outlook,APP8371,Corrupted config
2025-01-01 07:50:50,Teams,APP6592,GPU failure
2025-01-01 07:51:00,Zoom,APP4458,DLL missing
2025-01-01 07:51:10,VSCode,APP5248,GPU failure
2025-01-01 07:51:20,VSCode,APP8107,Corrupted config
2025-01-01 07:51:30,Chrome,APP1095,Extension crash
2025-01-01 07:51:40,VSCode,APP1217,DLL missing
2025-01-01 07:51:50,Outlook,APP8539,Access denied
2025-01-01 07:52:00,Word,APP8974,Network timeout
2025-01-01 07:52:10,Excel,APP7471,GPU failure
2025-01-01 07:52:20,Teams,APP2435,DLL missing
2025-01-01 07:52:30,Zoom,APP1227,DLL missing
2025-01-01 07:52:40,VSCode,APP1260,Access denied
2025-01-01 07:52:50,Spotify,APP1439,DLL missing
2025-01-01 07:53:00,Outlook,APP3378,Access denied
2025-01-01 07:53:10,Spotify,APP8139,GPU failure
2025-01-01 07:53:20,Firefox,APP4127,Out of memory
2025-01-01 07:53:30,Teams,APP8592,DLL missing
2025-01-01 07:53:40,Outlook,APP7912,Out of memory
2025-01-01 07:53:50,VSCode,APP3721,DLL missing
2025-01-01 07:54:00,Outlook,APP8947,Extension crash
2025-01-01 07:54:10,Chrome,APP8364,Corrupted config
2025-01-01 07:54:20,Spotify,APP4298,Network timeout
2025-01-01 07:54:30,Word,APP1834,Network timeout
2025-01-01 07:54:40,Chrome,APP2682,Access denied
2025-01-01 07:54:50,Word,APP7810,GPU failure
2025-01-01 07:55:00,Outlook,APP5764,Out of memory
2025-01-01 07:55:10,Outlook,APP7548,Extension crash
2025-01-01 07:55:20,Firefox,APP8993,DLL missing
2025-01-01 07:55:30,Chrome,APP9655,Out of memory
2025-01-01 07:55:40,Word,APP6174,Corrupted config
2025-01-01 07:55:50,VSCode,APP5388,Access denied
2025-01-01 07:56:00,Word,APP8755,Out of memory
2025-01-01 07:56:10,Outlook,APP6681,Extension crash
2025-01-01 07:56:20,Word,APP1340,DLL missing
2025-01-01 07:56:30,Teams,APP4149,Extension crash
2025-01-01 07:56:40,Excel,APP8178,DLL missing
2025-01-01 07:56:50,Firefox,APP4599,Corrupted config
2025-01-01 07:57:00,Excel,APP8675,DLL missing
2025-01-01 07:57:10,Teams,APP7395,Extension crash
2025-01-01 07:57:20,Excel,APP8738,GPU failure
2025-01-01 07:57:30,Zoom,APP4394,Network timeout
2025-01-01 07:57:40,VSCode,APP8911,DLL missing
2025-01-01 07:57:50,Zoom,APP4268,DLL missing
2025-01-01 07:58:00,Outlook,APP2653,GPU failure
2025-01-01 07:58:10,Word,APP9089,Network timeout
2025-01-01 07:58:20,Spotify,APP4431,Corrupted config
2025-01-01 07:58:30,Chrome,APP1297,Network timeout
2025-01-01 07:58:40,Teams,APP6849,Access denied
2025-01-01 07:58:50,Zoom,APP3862,GPU failure
2025-01-01 07:59:00,Firefox,APP1523,GPU failure
2025-01-01 07:59:10,VSCode,APP6533,Extension crash
2025-01-01 07:59:20,VSCode,APP4714,Out of memory
2025-01-01 07:59:30,Firefox,APP4671,Extension crash
2025-01-01 07:59:40,Teams,APP6575,GPU failure
2025-01-01 07:59:50,Excel,APP1764,GPU failure
2025-01-01 08:00:00,Firefox,APP5382,DLL missing
2025-01-01 08:00:10,Firefox,APP2706,Access denied
2025-01-01 08:00:20,Chrome,APP8173,GPU failure
2025-01-01 08:00:30,Outlook,APP2817,Out of memory
2025-01-01 08:00:40,VSCode,APP1687,Corrupted config
2025-01-01 08:00:50,VSCode,APP3736,Access denied
2025-01-01 08:01:00,VSCode,APP4365,Network timeout
2025-01-01 08:01:10,Zoom,APP5786,Access denied
2025-01-01 08:01:20,Outlook,APP9288,Extension crash
2025-01-01 08:01:30,VSCode,APP3527,Access denied
2025-01-01 08:01:40,Excel,APP6482,GPU failure
2025-01-01 08:01:50,Zoom,APP3014,GPU failure
2025-01-01 08:02:00,Spotify,APP8194,Extension crash
2025-01-01 08:02:10,Chrome,APP5019,GPU failure
2025-01-01 08:02:20,Outlook,APP6592,Network timeout
2025-01-01 08:02:30,Firefox,APP3805,Out of memory
2025-01-01 08:02:40,Teams,APP7101,Access denied
2025-01-01 08:02:50,Word,APP6908,Access denied
2025-01-01 08:03:00,Spotify,APP3483,GPU failure
2025-01-01 08:03:10,Firefox,APP7909,GPU failure
2025-01-01 08:03:20,Spotify,APP3260,GPU failure
2025-01-01 08:03:30,Word,APP7773,Extension crash
2025-01-01 08:03:40,Outlook,APP9456,GPU failure
2025-01-01 08:03:50,Excel,APP1487,Extension crash
2025-01-01 08:04:00,Zoom,APP1162,Access denied
2025-01-01 08:04:10,Firefox,APP2140,Out of memory
2025-01-01 08:04:20,Excel,APP6157,Extension crash
2025-01-01 08:04:30,Zoom,APP8111,Out of memory
2025-01-01 08:04:40,Word,APP1607,Access denied
2025-01-01 08:04:50,Zoom,APP1947,Access denied
2025-01-01 08:05:00,Firefox,APP5845,Extension crash
2025-01-01 08:05:10,Word,APP5986,Access denied
2025-01-01 08:05:20,Excel,APP6638,Out of memory
2025-01-01 08:05:30,Teams,APP9647,Corrupted config
2025-01-01 08:05:40,Zoom,APP7618,Extension crash
2025-01-01 08:05:50,Spotify,APP9919,Corrupted config
2025-01-01 08:06:00,Outlook,APP6656,GPU failure
2025-01-01 08:06:10,Word,APP4232,Network timeout
2025-01-01 08:06:20,VSCode,APP1605,Corrupted config
2025-01-01 08:06:30,Excel,APP7389,Access denied
2025-01-01 08:06:40,Zoom,APP9527,Corrupted config
2025-01-01 08:06:50,Teams,APP4501,Out of memory
2025-01-01 08:07:00,Firefox,APP6115,Corrupted config
2025-01-01 08:07:10,Excel,APP3621,Out of memory
2025-01-01 08:07:20,Chrome,APP9846,Corrupted config
2025-01-01 08:07:30,Teams,APP4954,GPU failure
2025-01-01 08:07:40,Teams,APP7926,Corrupted config
2025-01-01 08:07:50,VSCode,APP1982,GPU failure
2025-01-01 08:08:00,Excel,APP5255,Access denied
2025-01-01 08:08:10,Firefox,APP6807,Out of memory
2025-01-01 08:08:20,Chrome,APP3043,Extension crash
2025-01-01 08:08:30,Teams,APP1085,Extension crash
2025-01-01 08:08:40,Excel,APP4868,GPU failure
2025-01-01 08:08:50,Firefox,APP4831,Network timeout
2025-01-01 08:09:00,Teams,APP5661,Access denied
2025-01-01 08:09:10,Zoom,APP7187,Corrupted config
2025-01-01 08:09:20,Spotify,APP2724,Network timeout
2025-01-01 08:09:30,Firefox,APP4154,GPU failure
2025-01-01 08:09:40,Excel,APP8443,Out of memory
2025-01-01 08:09:50,Zoom,APP7974,GPU failure
2025-01-01 08:10:00,Word,APP2342,Out of memory
2025-01-01 08:10:10,Chrome,APP7961,DLL missing
2025-01-01 08:10:20,Outlook,APP4519,Extension crash
2025-01-01 08:10:30,VSCode,APP7050,Access denied
2025-01-01 08:10:40,Firefox,APP7598,Corrupted config
2025-01-01 08:10:50,Firefox,APP9502,GPU failure
2025-01-01 08:11:00,Word,APP5320,Corrupted config
2025-01-01 08:11:10,Outlook,APP7937,Extension crash
2025-01-01 08:11:20,Outlook,APP7830,GPU failure
2025-01-01 08:11:30,Zoom,APP3364,Corrupted config
2025-01-01 08:11:40,Zoom,APP8942,Access denied
2025-01-01 08:11:50,Outlook,APP3119,Access denied
2025-01-01 08:12:00,Firefox,APP9669,Out of memory
2025-01-01 08:12:10,Spotify,APP8461,Extension crash
2025-01-01 08:12:20,Chrome,APP3569,Corrupted config
2025-01-01 08:12:30,Excel,APP2945,Corrupted config
2025-01-01 08:12:40,Word,APP2807,Out of memory
2025-01-01 08:12:50,Excel,APP5744,Out of memory
2025-01-01 08:13:00,Firefox,APP3511,Out of memory
2025-01-01 08:13:10,Excel,APP5995,Network timeout
2025-01-01 08:13:20,Teams,APP5816,Extension crash
2025-01-01 08:13:30,Chrome,APP3340,DLL missing
2025-01-01 08:13:40,Word,APP1797,Network timeout
2025-01-01 08:13:50,Teams,APP4532,DLL missing
2025-01-01 08:14:00,Outlook,APP1034,Out of memory
2025-01-01 08:14:10,Firefox,APP6712,Out of memory
2025-01-01 08:14:20,Chrome,APP7841,Extension crash
2025-01-01 08:14:30,Teams,APP8411,Network timeout
2025-01-01 08:14:40,Word,APP8786,GPU failure
2025-01-01 08:14:50,Zoom,APP3269,Corrupted config
2025-01-01 08:15:00,Outlook,APP8371,Access denied
2025-01-01 08:15:10,Outlook,APP3440,GPU failure
2025-01-01 08:15:20,Excel,APP2463,GPU failure
2025-01-01 08:15:30,Word,APP7344,DLL missing
2025-01-01 08:15:40,Word,APP6554,Corrupted config
2025-01-01 08:15:50,Chrome,APP8259,Access denied
2025-01-01 08:16:00,Teams,APP2450,GPU failure
2025-01-01 08:16:10,Zoom,APP1406,Corrupted config
2025-01-01 08:16:20,Teams,APP3028,Access denied
2025-01-01 08:16:30,Firefox,APP2395,DLL missing
2025-01-01 08:16:40,Firefox,APP1866,Corrupted config
2025-01-01 08:16:50,Firefox,APP4103,GPU failure
2025-01-01 08:17:00,Outlook,APP9235,Out of memory
2025-01-01 08:17:10,VSCode,APP9713,DLL missing
2025-01-01 08:17:20,Chrome,APP5504,GPU failure
2025-01-01 08:17:30,Spotify,APP5018,GPU failure
2025-01-01 08:17:40,Outlook,APP2386,GPU failure
2025-01-01 08:17:50,Firefox,APP6249,Extension crash
2025-01-01 08:18:00,Chrome,APP9052,GPU failure
2025-01-01 08:18:10,Chrome,APP6569,Extension crash
2025-01-01 08:18:20,Zoom,APP7798,Out of memory
2025-01-01 08:18:30,Firefox,APP6199,Extension crash
2025-01-01 08:18:40,Teams,APP2491,Out of memory
2025-01-01 08:18:50,VSCode,APP9876,DLL missing
2025-01-01 08:19:00,Teams,APP3359,DLL missing
2025-01-01 08:19:10,Teams,APP2468,DLL missing
2025-01-01 08:19:20,Teams,APP7672,Access denied
2025-01-01 08:19:30,Zoom,APP1965,Corrupted config
2025-01-01 08:19:40,Excel,APP3973,Out of memory
2025-01-01 08:19:50,Chrome,APP5882,Extension crash
2025-01-01 08:20:00,VSCode,APP6243,DLL missing
2025-01-01 08:20:10,Word,APP6311,Network timeout
2025-01-01 08:20:20,Word,APP2981,Out of memory
2025-01-01 08:20:30,Spotify,APP4925,GPU failure
2025-01-01 08:20:40,Spotify,APP9076,Corrupted config
2025-01-01 08:20:50,Firefox,APP7308,Out of memory
2025-01-01 08:21:00,Teams,APP1993,Network timeout
2025-01-01 08:21:10,Outlook,APP7669,Out of memory
2025-01-01 08:21:20,Outlook,APP1473,Extension crash
2025-01-01 08:21:30,Spotify,APP1305,Network timeout
2025-01-01 08:21:40,Firefox,APP2663,DLL missing
2025-01-01 08:21:50,Firefox,APP3057,Network timeout
2025-01-01 08:22:00,Word,APP8306,Out of memory
2025-01-01 08:22:10,Firefox,APP4333,GPU failure
2025-01-01 08:22:20,Zoom,APP7116,Corrupted config
2025-01-01 08:22:30,Zoom,APP5016,Corrupted config
2025-01-01 08:22:40,Word,APP8401,Out of memory
2025-01-01 08:22:50,Chrome,APP8612,GPU failure
2025-01-01 08:23:00,Teams,APP3742,Out of memory
2025-01-01 08:23:10,Chrome,APP8900,Network timeout
2025-01-01 08:23:20,Teams,APP7228,Network timeout
2025-01-01 08:23:30,Spotify,APP9361,Network timeout
2025-01-01 08:23:40,Chrome,APP3644,Access denied
2025-01-01 08:23:50,Firefox,APP2145,Network timeout
2025-01-01 08:24:00,VSCode,APP7476,Access denied
2025-01-01 08:24:10,VSCode,APP3288,Access denied
2025-01-01 08:24:20,Firefox,APP5578,Extension crash
2025-01-01 08:24:30,Spotify,APP9270,GPU failure
2025-01-01 08:24:40,Excel,APP6613,Access denied
2025-01-01 08:24:50,Teams,APP8417,Network timeout
2025-01-01 08:25:00,Spotify,APP6269,Network timeout
2025-01-01 08:25:10,Spotify,APP8533,Corrupted config
2025-01-01 08:25:20,Excel,APP1260,Access denied
2025-01-01 08:25:30,Zoom,APP1033,Corrupted config
2025-01-01 08:25:40,Outlook,APP1070,Out of memory
2025-01-01 08:25:50,Zoom,APP7769,Corrupted config
2025-01-01 08:26:00,Outlook,APP7435,Corrupted config
2025-01-01 08:26:10,VSCode,APP2270,Corrupted config
2025-01-01 08:26:20,Chrome,APP8293,Access denied
2025-01-01 08:26:30,VSCode,APP6783,GPU failure
2025-01-01 08:26:40,Word,APP6864,Extension crash
2025-01-01 08:26:50,Zoom,APP1138,Out of memory
2025-01-01 08:27:00,Outlook,APP7069,DLL missing
2025-01-01 08:27:10,Outlook,APP1153,DLL missing
2025-01-01 08:27:20,Chrome,APP5606,Access denied
2025-01-01 08:27:30,Excel,APP4137,Out of memory
2025-01-01 08:27:40,Teams,APP4623,DLL missing
2025-01-01 08:27:50,Outlook,APP6947,Out of memory
2025-01-01 08:28:00,Teams,APP9074,Access denied
2025-01-01 08:28:10,Spotify,APP1116,DLL missing
2025-01-01 08:28:20,Word,APP2817,GPU failure
2025-01-01 08:28:30,Teams,APP9197,Extension crash
2025-01-01 08:28:40,Zoom,APP4174,Access denied
2025-01-01 08:28:50,Zoom,APP2070,Corrupted config
2025-01-01 08:29:00,Zoom,APP2065,DLL missing
2025-01-01 08:29:10,Teams,APP4734,Corrupted config
2025-01-01 08:29:20,Teams,APP4143,GPU failure
2025-01-01 08:29:30,Chrome,APP9731,Corrupted config
2025-01-01 08:29:40,Teams,APP8437,Out of memory
2025-01-01 08:29:50,Word,APP1849,GPU failure
2025-01-01 08:30:00,Excel,APP8086,GPU failure
2025-01-01 08:30:10,Word,APP5489,Out of memory
2025-01-01 08:30:20,Firefox,APP8644,Extension crash
2025-01-01 08:30:30,Excel,APP9474,GPU failure
2025-01-01 08:30:40,Chrome,APP4678,Out of memory
2025-01-01 08:30:50,Teams,APP7882,Corrupted config
2025-01-01 08:31:00,Outlook,APP6181,Out of memory
2025-01-01 08:31:10,Word,APP4188,Network timeout
2025-01-01 08:31:20,VSCode,APP1415,Access denied
2025-01-01 08:31:30,Spotify,APP7943,Out of memory
2025-01-01 08:31:40,Spotify,APP4225,DLL missing
2025-01-01 08:31:50,Excel,APP6092,Out of memory
2025-01-01 08:32:00,VSCode,APP1456,Extension crash
2025-01-01 08:32:10,Word,APP1393,Corrupted config
2025-01-01 08:32:20,Excel,APP5102,DLL missing
2025-01-01 08:32:30,VSCode,APP8759,DLL missing
2025-01-01 08:32:40,Excel,APP1891,GPU failure
2025-01-01 08:32:50,Excel,APP9514,GPU failure
2025-01-01 08:33:00,Spotify,APP2194,GPU failure
2025-01-01 08:33:10,Outlook,APP2567,Access denied
2025-01-01 08:33:20,Outlook,APP3045,Out of memory
2025-01-01 08:33:30,Chrome,APP1546,Extension crash
2025-01-01 08:33:40,Excel,APP2065,GPU failure
2025-01-01 08:33:50,Zoom,APP2015,GPU failure
2025-01-01 08:34:00,Outlook,APP1897,Network timeout
2025-01-01 08:34:10,Word,APP2077,Out of memory
2025-01-01 08:34:20,Chrome,APP1855,Network timeout
2025-01-01 08:34:30,Word,APP7581,Out of memory
2025-01-01 08:34:40,Word,APP4819,GPU failure
2025-01-01 08:34:50,Chrome,APP8428,Extension crash
2025-01-01 08:35:00,Outlook,APP8014,Corrupted config
2025-01-01 08:35:10,VSCode,APP6564,Access denied
2025-01-01 08:35:20,Chrome,APP8439,Corrupted config
2025-01-01 08:35:30,Excel,APP4153,Out of memory
2025-01-01 08:35:40,VSCode,APP1201,Corrupted config
2025-01-01 08:35:50,VSCode,APP4172,Corrupted config
2025-01-01 08:36:00,Zoom,APP9337,Network timeout
2025-01-01 08:36:10,Excel,APP7897,Extension crash
2025-01-01 08:36:20,Outlook,APP4046,DLL missing
2025-01-01 08:36:30,Zoom,APP1722,Out of memory
2025-01-01 08:36:40,Zoom,APP6106,Corrupted config
2025-01-01 08:36:50,Word,APP9407,Access denied
2025-01-01 08:37:00,Excel,APP6098,Corrupted config
2025-01-01 08:37:10,Firefox,APP3385,DLL missing
2025-01-01 08:37:20,Outlook,APP6057,Corrupted config
2025-01-01 08:37:30,Excel,APP5768,Network timeout
2025-01-01 08:37:40,Chrome,APP9481,Corrupted config
2025-01-01 08:37:50,Zoom,APP1939,DLL missing
2025-01-01 08:38:00,Firefox,APP1894,Extension crash
2025-01-01 08:38:10,Excel,APP4201,DLL missing
2025-01-01 08:38:20,Spotify,APP2120,Network timeout
2025-01-01 08:38:30,Spotify,APP8794,Access denied
2025-01-01 08:38:40,Outlook,APP6425,GPU failure
2025-01-01 08:38:50,Excel,APP5909,Extension crash
2025-01-01 08:39:00,Excel,APP3658,Out of memory
2025-01-01 08:39:10,Outlook,APP1691,Extension crash
2025-01-01 08:39:20,Spotify,APP1060,Access denied
2025-01-01 08:39:30,Spotify,APP4772,Extension crash
2025-01-01 08:39:40,Spotify,APP4916,Extension crash
2025-01-01 08:39:50,Excel,APP7158,DLL missing
